id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,gps_code,local_code,home_link,wikipedia_link,keywords
4752,MMSP,medium_airport,Ponciano Arriaga International Airport,22.25429916,-100.9309998,6035,NA,MX,MX-SLP,San Luis Potosí,yes,MMSP,SLP,MMSP,,,https://en.wikipedia.org/wiki/Ponciano_Arriaga_International_Airport,Estafeta
32274,MMSZ,small_airport,Estación Aeronaval de Salina Cruz,16.212601,-95.201599,75,NA,MX,MX-OAX,Salina Cruz,no,MMSZ,SCX,MMSZ,MM57,,https://en.wikipedia.org/wiki/Salina_Cruz_Airport,
4755,MMTC,medium_airport,Francisco Sarabia Tinoco International Airport,25.5683,-103.411003,3688,NA,MX,MX-COA,Torreón,yes,MMTC,TRC,MMTC,,,https://en.wikipedia.org/wiki/Francisco_Sarabia_International_Airport,
43048,MMTG,medium_airport,Angel Albino Corzo International Airport,16.56360054,-93.02249908,1499,NA,MX,MX-CHP,Tuxtla Gutiérrez,yes,MMTG,TGZ,MMTG,TGZ,http://www.chiapas.aero/index.html,https://en.wikipedia.org/wiki/Angel_Albino_Corzo_International_Airport,
4757,MMTJ,large_airport,General Abelardo L. Rodriguez International Airport,32.541043,-116.969976,489,NA,MX,MX-BCN,Tijuana,yes,MMTJ,TIJ,MMTJ,,http://aeropuertosgap.com.mx/english/airports/tijuana-airport,https://en.wikipedia.org/wiki/General_Abelardo_L._Rodr%C3%ADguez_International_Airport,
520012,MMTL,medium_airport,Felipe Carrillo Puerto International Airport,20.172098,-87.660272,66,NA,MX,MX-ROO,Tulum,yes,MMTL,TQO,MMTL,,https://aitulum.com/en,https://en.wikipedia.org/wiki/Tulum_International_Airport,
4758,MMTM,medium_airport,General Francisco Javier Mina International Airport,22.29640007,-97.86589813,80,NA,MX,MX-TAM,Tampico,yes,MMTM,TAM,MMTM,,,https://en.wikipedia.org/wiki/General_Francisco_Javier_Mina_International_Airport,
4759,MMTN,small_airport,Tamuín National Airport,22.0383,-98.806502,164,NA,MX,MX-SLP,Tamuín,no,MMTN,TSL,MMTN,TMN,,https://en.wikipedia.org/wiki/Tamu%C3%ADn_National_Airport,Aeropuerto Nacional de Tamuín
4760,MMTO,medium_airport,Adolfo López Mateos International Airport,19.3369,-99.56583,8466,NA,MX,MX-MEX,Toluca,yes,MMTO,TLC,MMTO,,,https://en.wikipedia.org/wiki/Lic._Adolfo_L%C3%B3pez_Mateos_International_Airport,Aeropuerto Internacional Adolfo López Mateos
4761,MMTP,medium_airport,Tapachula International Airport,14.794549,-92.369871,97,NA,MX,MX-CHP,Tapachula,yes,MMTP,TAP,MMTP,,http://www.asur.com.mx/asur/Ingles/aeropuertos/tapachula/tapachula.asp,https://en.wikipedia.org/wiki/Tapachula_International_Airport,Aeropuerto Internacional de Tapachula
4762,MMUN,large_airport,Cancún International Airport,21.039444,-86.874304,22,NA,MX,MX-ROO,Cancún,yes,MMUN,CUN,MMUN,,http://www.asur.com.mx/asur/ingles/aeropuertos/cancun/cancun.asp,https://www.prioritypass.com/lounges/mexico/cancun-international,
4763,MMVA,medium_airport,Carlos Rovirosa Pérez International Airport,17.997,-92.817398,46,NA,MX,MX-TAB,Villahermosa,yes,MMVA,VSA,MMVA,,,https://en.wikipedia.org/wiki/Villahermosa_International_Airport,Villahermosa International Airport
4764,MMVR,medium_airport,General Heriberto Jara International Airport,19.14590073,-96.18730164,90,NA,MX,MX-VER,Veracruz,yes,MMVR,VER,MMVR,,http://www.asur.com.mx/asur/ingles/aeropuertos/veracruz/veracruz.asp,https://en.wikipedia.org/wiki/General_Heriberto_Jara_International_Airport,
4765,MMZC,medium_airport,General Leobardo C. Ruiz International Airport,22.8971,-102.686996,7141,NA,MX,MX-ZAC,Zacatecas,yes,MMZC,ZCL,MMZC,,http://www.oma.aero/es/aeropuertos/zacatecas/,https://en.wikipedia.org/wiki/General_Leobardo_C._Ruiz_International_Airport,"Zacatecas International Airport, Aeropuerto Internacional General Leobardo C. Ruiz"
4766,MMZH,medium_airport,Ixtapa-Zihuatanejo International Airport,17.601771,-101.460629,26,NA,MX,MX-GRO,Ixtapa,yes,MMZH,ZIH,MMZH,,,https://en.wikipedia.org/wiki/Ixtapa-Zihuatanejo_International_Airport,Aeropuerto Internacional de Zihuatanejo
4767,MMZM,small_airport,Zamora Airport,20.045,-102.276001,5141,NA,MX,MX-MIC,Zamora,no,MMZM,ZMM,MMZM,ZAM,,https://es.wikipedia.org/wiki/Aeropuerto_Nacional_de_Zamora,
4768,MMZO,medium_airport,Playa de Oro International Airport,19.1448,-104.558998,30,NA,MX,MX-COL,Manzanillo,yes,MMZO,ZLO,MMZO,,http://manzanillo.aeropuertosgap.com.mx/index.php?lang=eng,https://en.wikipedia.org/wiki/Playa_de_Oro_International_Airport,"Manzanillo Costalegre, Aeropuerto Internacional Playa de Oro"
4770,MNBL,medium_airport,Bluefields Airport,11.991,-83.774101,20,NA,NI,NI-AS,Bluefileds,yes,MNBL,BEF,MNBL,,,https://en.wikipedia.org/wiki/Bluefields_Airport,
30809,MNBZ,small_airport,San Pedro Airport,14.031524,-84.624311,600,NA,NI,NI-AN,Bonanza,no,MNBZ,BZA,MNBZ,,,https://en.wikipedia.org/wiki/San_Pedro_Airport_(Nicaragua),
316239,MNCE,small_airport,Costa Esmeralda Airport,11.427542,-86.033361,84,NA,NI,NI-RI,Tola,no,MNCE,ECI,MNCE,ECI,http://www.mukulresort.com/costa-esmeralda-airport.html,https://en.wikipedia.org/wiki/Costa_Esmeralda_Airport,
42164,MNCI,small_airport,Corn Island Airport,12.174785,-83.059445,1,NA,NI,NI-AS,Corn Island,no,MNCI,RNI,MNCI,,,https://en.wikipedia.org/wiki/Corn_Island_Airport,
4774,MNMG,medium_airport,Augusto C. Sandino (Managua) International Airport,12.14150047,-86.16819763,194,NA,NI,NI-MN,Managua,yes,MNMG,MGA,MNMG,,,https://en.wikipedia.org/wiki/Augusto_C._Sandino_International_Airport,
4776,MNPC,medium_airport,Puerto Cabezas Airport,14.0472002,-83.38670349,52,NA,NI,NI-AN,Puerto Cabezas,yes,MNPC,PUZ,MNPC,,,https://en.wikipedia.org/wiki/Puerto_Cabezas_Airport,
31930,MNRT,small_airport,Rosita Airport,13.88969994,-84.4088974,193,NA,NI,NI-AN,La Rosita,no,MNRT,RFS,MNRT,,,https://en.wikipedia.org/wiki/Rosita_Airport,
42180,MNSC,small_airport,San Carlos Airport,11.13556,-84.768727,91,NA,NI,NI-SJ,San Carlos,no,MNSC,NCR,MNSC,,,https://en.wikipedia.org/wiki/San_Carlos_Airport_(Nicaragua),
42163,MNSI,small_airport,Siuna,13.727222,-84.777779,606,NA,NI,NI-AN,Siuna,no,MNSI,SIU,MNSI,,,https://en.wikipedia.org/wiki/Siuna_Airport,
32676,MNWP,small_airport,Waspam Airport,14.7392,-83.969398,98,NA,NI,NI-AN,Waspam,no,MNWP,WSP,MNWP,,,https://en.wikipedia.org/wiki/Waspam_Airport,
4786,MPBO,medium_airport,Bocas del Toro International Airport,9.34085,-82.250801,10,NA,PA,PA-1,Isla Colón,yes,MPBO,BOC,MPBO,,,https://en.wikipedia.org/wiki/Bocas_del_Toro_%22Isla_Colón%22_International_Airport,Jose Ezequiel Hall
4787,MPCE,medium_airport,Alonso Valderrama Airport,7.98784,-80.409837,33,NA,PA,PA-6,Chitré,yes,MPCE,CTD,MPCE,,,https://en.wikipedia.org/wiki/Chitré_Alonso_Valderrama_Airport,
4788,MPCH,medium_airport,Changuinola Captain Manuel Niño International Airport,9.458962,-82.515062,19,NA,PA,PA-1,Changuinola,yes,MPCH,CHX,MPCH,,,https://en.wikipedia.org/wiki/Changuinola_%22Capit%C3%A1n_Manuel_Ni%C3%B1o%22_International_Airport,
4789,MPDA,medium_airport,Enrique Malek International Airport,8.391,-82.434998,89,NA,PA,PA-4,David,yes,MPDA,DAV,MPDA,,,https://en.wikipedia.org/wiki/Enrique_Malek_International_Airport,
4790,MPEJ,medium_airport,Enrique Adolfo Jimenez Airport,9.35664,-79.867401,25,NA,PA,PA-3,Colón,yes,MPEJ,ONX,MPEJ,,,https://en.wikipedia.org/wiki/Enrique_Adolfo_Jim%C3%A9nez_Airport,
31937,MPJE,small_airport,Jaqué Airport,7.51778,-78.157204,29,NA,PA,PA-5,Jaqué,no,MPJE,JQE,MPJE,,,https://en.wikipedia.org/wiki/Jaqué_Airport,
4791,MPMG,medium_airport,Marcos A. Gelabert International Airport,8.97334,-79.555603,31,NA,PA,PA-8,Albrook,yes,MPMG,PAC,MPMG,,,https://en.wikipedia.org/wiki/Albrook_%22Marcos_A._Gelabert%22_International_Airport,Balboa. Albrook AFS. MPLB
42197,MPOA,small_airport,Puerto Obaldía Airport,8.668813,-77.417399,223,NA,PA,PA-GY,Puerto Obaldía,no,MPOA,PUE,MPOA,,,https://en.wikipedia.org/wiki/Puerto_Obaldia_Airport,
4792,MPSA,medium_airport,Ruben Cantu Airport,8.085599899,-80.94529724,272,NA,PA,PA-9,Santiago,no,MPSA,SYP,MPSA,,,https://en.wikipedia.org/wiki/Ruben_Cantu_Airport,Santiago
4793,MPTO,large_airport,Tocumen International Airport,9.07136,-79.383499,135,NA,PA,PA-8,Tocumen,yes,MPTO,PTY,MPTO,,https://www.tocumenpanama.aero/,https://en.wikipedia.org/wiki/Tocumen_International_Airport,La Joya No 1
42187,MPVR,small_airport,El Porvenir Airport,9.559212,-78.946631,17,NA,PA,PA-GY,El Porvenir,no,MPVR,PVE,MPVR,,,https://en.wikipedia.org/wiki/El_Porvenir_Airport,
32008,MPWN,small_airport,Wannukandi Airport,9.273476,-78.139848,6,NA,PA,PA-GY,San Blas,no,MPWN,NBL,MPWN,,,https://en.wikipedia.org/wiki/Wannukandi_Airport,San Blas Airport
41925,MRAN,small_airport,La Fortuna Arenal Airport,10.469311,-84.579073,342,NA,CR,CR-A,La Fortuna,no,MRAN,FON,MRAN,,,https://en.wikipedia.org/wiki/La_Fortuna_Arenal_Airport,
4796,MRBA,medium_airport,Buenos Aires Airport,9.163949,-83.330171,1214,NA,CR,CR-P,Punta Arenas,no,MRBA,BAI,MRBA,,,https://en.wikipedia.org/wiki/Buenos_Aires_Airport_(Costa_Rica),
4797,MRBC,medium_airport,Barra del Colorado Airport,10.7687,-83.585602,3,NA,CR,CR-L,Pococi,no,MRBC,BCL,MRBC,,,https://en.wikipedia.org/wiki/Barra_del_Colorado_Airport,
314927,MRBT,small_airport,Barra del Tortuguero,10.569,-83.5149,19,NA,CR,CR-L,Tortuguero,no,MRBT,TTQ,MRBT,,,https://en.wikipedia.org/wiki/Tortuguero_Airport,
4798,MRCC,medium_airport,Coto 47 Airport,8.60156,-82.968754,26,NA,CR,CR-P,Corredores,no,MRCC,OTR,MRCC,,,https://en.wikipedia.org/wiki/Coto_47_Airport,
4799,MRCH,small_airport,Chacarita Airport,9.98141,-84.772697,7,NA,CR,CR-P,Puntarenas,no,MRCH,JAP,MRCH,,,https://en.wikipedia.org/wiki/Chacarita_Airport,
32210,MRCR,small_airport,Playa Samara/Carrillo Airport,9.87051,-85.4814,50,NA,CR,CR-G,Carrillo,no,MRCR,PLD,MRCR,,,https://en.wikipedia.org/wiki/Carrillo_Airport,RIK
31945,MRDK,small_airport,Drake Bay Airport,8.71889019,-83.64170074,12,NA,CR,CR-P,Puntarenas,no,MRDK,DRK,MRDK,,,https://en.wikipedia.org/wiki/Drake_Bay_Airport,
4804,MRGF,medium_airport,Golfito Airport,8.65401,-83.182198,49,NA,CR,CR-P,Golfito,yes,MRGF,GLF,MRGF,,,https://en.wikipedia.org/wiki/Golfito_Airport,
4805,MRGP,medium_airport,Guapiles Airport,10.21720028,-83.79699707,883,NA,CR,CR-L,Pococi,no,MRGP,GPL,MRGP,,,https://en.wikipedia.org/wiki/Gu%C3%A1piles_Airport,
32147,MRIA,small_airport,Islita Airport,9.85611,-85.370796,7,NA,CR,CR-G,Nandayure,no,MRIA,PBP,MRIA,,,https://en.wikipedia.org/wiki/Punta_Islita_Airport,
4806,MRLB,large_airport,Guanacaste Airport,10.5933,-85.544403,270,NA,CR,CR-G,Liberia,yes,MRLB,LIR,MRLB,,,https://en.wikipedia.org/wiki/Daniel_Oduber_Quir%C3%B3s_International_Airport,"Daniel Oduber Quiros International, Liberia International"
4807,MRLC,medium_airport,Los Chiles Airport,11.0353,-84.7061,131,NA,CR,CR-A,Los Chiles,no,MRLC,LSL,MRLC,,,https://en.wikipedia.org/wiki/Los_Chiles_Airport,
4808,MRLM,medium_airport,Limon International Airport,9.957960129,-83.02200317,7,NA,CR,CR-L,Puerto Limon,yes,MRLM,LIO,MRLM,,,https://en.wikipedia.org/wiki/Lim%C3%B3n_International_Airport,
32012,MRNC,small_airport,Guanacaste Airport,10.1394,-85.445801,365,NA,CR,CR-G,Nicoya/Guanacate,no,MRNC,NCT,MRNC,,,https://en.wikipedia.org/wiki/Nicoya_Airport,
4809,MRNS,medium_airport,Nosara Airport,9.976490021,-85.65299988,33,NA,CR,CR-G,Nicoya,yes,MRNS,NOB,MRNS,,,https://en.wikipedia.org/wiki/Nosara_Airport,
4810,MROC,large_airport,Juan Santamaría International Airport,9.99386,-84.208801,3021,NA,CR,CR-A,San José (Alajuela),yes,MROC,SJO,MROC,,https://www.sjoairport.com/,https://en.wikipedia.org/wiki/Juan_Santamar%C3%ADa_International_Airport,
32160,MRPJ,medium_airport,Puerto Jimenez Airport,8.533329964,-83.30000305,7,NA,CR,CR-P,Puerto Jimenez,yes,MRPJ,PJM,MRPJ,,http://www.natureair.com/destinations/jimenez_costa_rica.html,https://en.wikipedia.org/wiki/Puerto_Jimenez_Airport,Corcovado National Park
4812,MRPM,medium_airport,Palmar Sur Airport,8.95103,-83.468597,49,NA,CR,CR-P,Palmar Sur,no,MRPM,PMZ,MRPM,,,https://en.wikipedia.org/wiki/Palmar_Sur_Airport,
4813,MRPV,medium_airport,Tobías Bolaños International Airport,9.95705,-84.139801,3287,NA,CR,CR-SJ,San Jose,yes,MRPV,SYQ,MRPV,,,https://en.wikipedia.org/wiki/Tob%C3%ADas_Bola%C3%B1os_International_Airport,Aeropuerto Internacional Tobías Bolaños Palma
4814,MRQP,medium_airport,Quepos Managua Airport,9.44316,-84.129799,85,NA,CR,CR-P,Quepos,yes,MRQP,XQP,MRQP,,,https://en.wikipedia.org/wiki/Quepos_Managua_Airport,
41990,MRSI,small_airport,San Isidro del General Airport,9.348676,-83.712301,2100,NA,CR,CR-SJ,Pérez Zeledón,no,MRSI,IPZ,MRSI,,,https://en.wikipedia.org/wiki/San_Isidro_de_El_General_Airport,
4816,MRSV,small_airport,San Vito de Java Airport,8.826971,-82.958922,3228,NA,CR,CR-P,Coto Brus,no,MRSV,TOO,MRSV,,,https://en.wikipedia.org/wiki/San_Vito_de_Java_Airport,
41999,MRTM,small_airport,Tamarindo Airport,10.3135004,-85.81549835,41,NA,CR,CR-G,Tamarindo,no,MRTM,TNO,MRTM,,,https://en.wikipedia.org/wiki/Tamarindo_Airport,
42000,MRTR,small_airport,Tambor Airport,9.739307,-85.016199,33,NA,CR,CR-P,Nicoya,no,MRTR,TMU,MRTR,,,https://en.wikipedia.org/wiki/Tambor_Airport,
4817,MRUP,medium_airport,Upala Airport,10.8922,-85.016197,184,NA,CR,CR-A,Upala,no,MRUP,UPL,MRUP,,https://www.facebook.com/UpalaAeropuerto,https://en.m.wikipedia.org/wiki/Upala_Airport,
4820,MSLP,large_airport,Monseñor Óscar Arnulfo Romero International Airport,13.4409,-89.055702,101,NA,SV,SV-PA,San Salvador (San Luis Talpa),yes,MSLP,SAL,MSLP,,,https://en.wikipedia.org/wiki/Monse%C3%B1or_%C3%93scar_Arnulfo_Romero_International_Airport,
4821,MSSS,medium_airport,Ilopango International Airport,13.6995,-89.119904,2027,NA,SV,SV-SS,San Salvador,yes,MSSS,ILS,MSSS,,,https://en.wikipedia.org/wiki/Ilopango_International_Airport,
4822,MTCA,medium_airport,Antoine-Simon International Airport,18.271099,-73.7883,203,NA,HT,HT-SD,Les Cayes,yes,MTCA,CYA,MTCA,,,https://en.wikipedia.org/wiki/Antoine-Simon_Airport,
4823,MTCH,medium_airport,Cap Haitien International Airport,19.726734,-72.199576,10,NA,HT,HT-ND,Cap Haitien,yes,MTCH,CAP,MTCH,,,https://en.wikipedia.org/wiki/Cap-Ha%C3%AFtien_International_Airport,
4824,MTJA,medium_airport,Jacmel Airport,18.2411,-72.518501,167,NA,HT,HT-SE,Jacmel,no,MTJA,JAK,MTJA,,,https://en.wikipedia.org/wiki/Jacmel_Airport,
31696,MTJE,medium_airport,Jérémie Airport,18.663099,-74.170303,147,NA,HT,HT-GA,Carrefour Sanon,yes,MTJE,JEE,MTJE,,,https://en.wikipedia.org/wiki/J%C3%A9r%C3%A9mie_Airport,
4825,MTPP,large_airport,Toussaint Louverture International Airport,18.580023,-72.292596,122,NA,HT,HT-OU,Port-au-Prince,yes,MTPP,PAP,MTPP,,https://www.portauprinceairport.com/,https://en.wikipedia.org/wiki/Toussaint_Louverture_International_Airport,
32146,MTPX,medium_airport,Port-de-Paix Airport,19.934045,-72.84801,9,NA,HT,HT-NO,Port-de-Paix,no,MTPX,PAX,MTPX,,,https://en.wikipedia.org/wiki/Port-de-Paix_Airport,
4826,MUBA,medium_airport,Gustavo Rizo Airport,20.36529922,-74.5062027,26,NA,CU,CU-14,Baracoa,yes,MUBA,BCA,MUBA,,,https://en.wikipedia.org/wiki/Gustavo_Rizo_Airport,
4827,MUBR,small_airport,Las Brujas Airport,22.6213,-79.147202,13,NA,CU,CU-07,Cayo Santa Maria,no,MUBR,BWW,MUBR,,,https://en.wikipedia.org/wiki/Las_Brujas_Airport_(Cuba),
4828,MUBY,medium_airport,Carlos Manuel de Cespedes Airport,20.3964,-76.621399,203,NA,CU,CU-12,Bayamo,yes,MUBY,BYM,MUBY,,,https://en.wikipedia.org/wiki/Carlos_Manuel_C%C3%A9spedes_Airport,
4829,MUCA,medium_airport,Máximo Gómez Airport,22.0271,-78.789597,335,NA,CU,CU-08,Ciro Redondo,no,MUCA,AVI,MUCA,,,https://en.wikipedia.org/wiki/M%C3%A1ximo_G%C3%B3mez_Airport,Ciego de Ávila
4831,MUCC,medium_airport,Jardines Del Rey Airport,22.46100044,-78.32839966,13,NA,CU,CU-08,Cayo Coco,yes,MUCC,CCC,MUCC,,,https://en.wikipedia.org/wiki/Jardines_del_Rey_Airport,Cayo Coco
4832,MUCF,medium_airport,Jaime Gonzalez Airport,22.14999962,-80.41419983,102,NA,CU,CU-06,Cienfuegos,yes,MUCF,CFG,MUCF,,,https://en.wikipedia.org/wiki/Jaime_Gonz%C3%A1lez_Airport,Las Villas Airport
4833,MUCL,medium_airport,Vilo Acuña International Airport,21.61650085,-81.54599762,10,NA,CU,CU-99,Cayo Largo del Sur,yes,MUCL,CYO,MUCL,,,https://en.wikipedia.org/wiki/Vilo_Acu%C3%B1a_Airport,
4834,MUCM,medium_airport,Ignacio Agramonte International Airport,21.42029953,-77.84750366,413,NA,CU,CU-09,Camaguey,yes,MUCM,CMW,MUCM,,,https://en.wikipedia.org/wiki/Ignacio_Agramonte_International_Airport,
4835,MUCU,medium_airport,Antonio Maceo International Airport,19.96980095,-75.83540344,249,NA,CU,CU-13,Santiago,yes,MUCU,SCU,MUCU,,,https://en.wikipedia.org/wiki/Antonio_Maceo_Airport,
4837,MUGM,medium_airport,Leeward Point Field,19.9065,-75.2071,56,NA,CU,CU-14,Guantanamo Bay Naval Station,no,MUGM,NBW,MUGM,,,https://en.wikipedia.org/wiki/Leeward_Point_Field,"Gitmo, Leeward Point Fld"
4838,MUGT,medium_airport,Mariana Grajales Airport,20.0853,-75.158302,56,NA,CU,CU-14,Guantánamo,no,MUGT,GAO,MUGT,,,https://en.wikipedia.org/wiki/Mariana_Grajales_Airport,Aerodromo los Caños
4839,MUHA,large_airport,José Martí International Airport,22.98920059,-82.40910339,210,NA,CU,CU-03,Havana,yes,MUHA,HAV,MUHA,,,https://en.wikipedia.org/wiki/Jos%C3%A9_Mart%C3%AD_International_Airport,Habana
4840,MUHG,medium_airport,Frank Pais International Airport,20.78560066,-76.31510162,361,NA,CU,CU-11,Holguin,yes,MUHG,HOG,MUHG,,,https://en.wikipedia.org/wiki/Frank_Pa%C3%ADs_Airport,
4841,MUKW,medium_airport,Kawama Airport,23.124001,-81.301598,16,NA,CU,CU-04,Santa Marta,no,MUKW,VRO,MUKW,,,https://en.wikipedia.org/wiki/Kawama_Airport,Varadero
4843,MULM,medium_airport,La Coloma Airport,22.3361,-83.641899,131,NA,CU,CU-01,Pinar del Rio,no,MULM,LCL,MULM,,,https://en.wikipedia.org/wiki/La_Coloma_Airport,
4846,MUMO,medium_airport,Orestes Acosta Airport,20.65390015,-74.92220306,16,NA,CU,CU-11,Moa,no,MUMO,MOA,MUMO,,,https://en.wikipedia.org/wiki/Orestes_Acosta_Airport,
4847,MUMZ,medium_airport,Sierra Maestra International Airport,20.288605,-77.087545,112,NA,CU,CU-12,Manzanillo,yes,MUMZ,MZO,MUMZ,,,https://en.wikipedia.org/wiki/Sierra_Maestra_Airport,
4849,MUNG,medium_airport,Rafael Cabrera Airport,21.83469963,-82.78379822,79,NA,CU,CU-99,Nueva Gerona,yes,MUNG,GER,MUNG,,,https://en.wikipedia.org/wiki/Rafael_P%C3%A9rez_Airport,
4851,MUPB,medium_airport,Playa Baracoa Airport,23.032801,-82.579399,102,NA,CU,CU-15,Havana,no,MUPB,UPB,MUPB,,,https://en.wikipedia.org/wiki/Playa_Baracoa_Airport,
4854,MUSC,medium_airport,Abel Santamaria Airport,22.492201,-79.943604,338,NA,CU,CU-05,Santa Clara,yes,MUSC,SNU,MUSC,,,https://en.wikipedia.org/wiki/Abel_Santa_Mar%C3%ADa_Airport,
4856,MUSN,medium_airport,Siguanea Airport,21.6425,-82.955101,39,NA,CU,CU-99,Isla de la Juventud,no,MUSN,SZJ,MUSN,,,https://en.wikipedia.org/wiki/Siguanea_Airport,
4857,MUSS,small_airport,Sancti Spiritus Airport,21.9704,-79.442703,295,NA,CU,CU-07,Sancti Spiritus,no,MUSS,USS,MUSS,,,https://en.wikipedia.org/wiki/Sancti_Sp%C3%ADritus_Airport,
4858,MUTD,medium_airport,Alberto Delgado Airport,21.7883,-79.9972,125,NA,CU,CU-07,Trinidad,yes,MUTD,TND,MUTD,,,https://en.wikipedia.org/wiki/Alberto_Delgado_Airport,
4859,MUVR,large_airport,Juan Gualberto Gomez International Airport,23.034401,-81.435303,210,NA,CU,CU-04,Matanzas,yes,MUVR,VRA,MUVR,,,https://en.wikipedia.org/wiki/Juan_Gualberto_G%C3%B3mez_Airport,Varadero
4860,MUVT,medium_airport,Hermanos Ameijeiras Airport,20.9876,-76.935799,328,NA,CU,CU-10,Las Tunas,yes,MUVT,VTU,MUVT,,,https://en.wikipedia.org/wiki/Hermanos_Ameijeiras_Airport,
4861,MWCB,medium_airport,Charles Kirkconnell International Airport,19.687,-79.882797,8,NA,KY,KY-CB,West End,yes,MWCB,CYB,MWCB,,,https://en.wikipedia.org/wiki/Gerrard_Smith_International_Airport,
31977,MWCL,medium_airport,Edward Bodden Little Cayman Airfield,19.660161,-80.088826,3,NA,KY,KY-LC,Blossom Village,no,MWCL,LYB,MWCL,,,https://en.wikipedia.org/wiki/Edward_Bodden_Airfield,Little Cayman Airport
4862,MWCR,large_airport,Owen Roberts International Airport,19.292801,-81.357697,8,NA,KY,KY-GC,George Town,yes,MWCR,GCM,MWCR,,,https://en.wikipedia.org/wiki/Owen_Roberts_International_Airport,"Grand Cayman, George Town"
4924,MYAB,medium_airport,Clarence A. Bain Airport,24.287701,-77.684601,19,NA,BS,BS-SA,Mangrove Cay,no,MYAB,MAY,MYAB,,,https://en.wikipedia.org/wiki/Clarence_A._Bain_Airport,
4925,MYAF,medium_airport,Andros Town Airport,24.697901,-77.795601,5,NA,BS,BS-NS,Andros Town,no,MYAF,ASD,MYAF,,,https://en.wikipedia.org/wiki/Andros_Town_International_Airport,
4926,MYAK,medium_airport,Congo Town Airport,24.158701,-77.589798,15,NA,BS,BS-SA,Andros,yes,MYAK,TZN,MYAK,COX,,https://en.wikipedia.org/wiki/South_Andros_Airport,"Congotown Airport, South Andros Airport"
4927,MYAM,medium_airport,Leonard M Thompson International Airport,26.510711,-77.084262,6,NA,BS,BS-CO,Marsh Harbour,yes,MYAM,MHH,MYAM,,,https://en.wikipedia.org/wiki/Marsh_Harbour_Airport,Marsh Harbour International
4928,MYAN,medium_airport,San Andros Airport,25.05380058,-78.0490036,5,NA,BS,BS-NS,Andros Island,yes,MYAN,SAQ,MYAN,,,https://en.wikipedia.org/wiki/San_Andros_Airport,
4929,MYAP,medium_airport,Spring Point Airport,22.441799,-73.970901,11,NA,BS,BS-AK,Spring Point,yes,MYAP,AXP,MYAP,,,https://en.wikipedia.org/wiki/Spring_Point_Airport,
4931,MYAT,medium_airport,Treasure Cay Airport,26.74530029,-77.39129639,8,NA,BS,BS-CO,Treasure Cay,yes,MYAT,TCB,MYAT,,,https://en.wikipedia.org/wiki/Treasure_Cay_Airport,
29641,MYAW,small_airport,Walkers Cay Airport,27.259656,-78.400455,10,NA,BS,BS-NO,Walkers Cay,no,MYAW,WKR,MYAW,,,https://en.wikipedia.org/wiki/Walker%27s_Cay_Airport,
4933,MYBC,medium_airport,Chub Cay Airport,25.417101,-77.880898,5,NA,BS,BS-NS,Chub Cay,yes,MYBC,CCZ,MYBC,,,https://en.wikipedia.org/wiki/Chub_Cay_International_Airport,
